 Procedimentos hospitalares do SUS - por local de residência - Brasil
Média permanência por Município e Subgrupo proced.
Período:Out-Dez/2020
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doação de orgãos, tecidos e células e de transplante";"0503 Ações relacionadas à doação de orgãos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"320405 PEDRO CANARIO";...;1,0;...;5,2;2,2;4,5;2,9;1,2;1,6;16,5;...;4,0;6,0;2,0;1,9;4,3;3,6;...;...;2,4;10,3;2,8;...;6,0;1,1;...;...;...;...;...;2,5
"320410 PINHEIROS";...;-;...;0,5;3,5;3,5;2,4;3,4;1,7;2,0;...;...;1,3;1,0;2,1;4,8;4,4;3,5;...;2,2;6,7;5,8;...;4,6;7,2;...;...;...;...;...;3,3
"320420 PIUMA";...;-;...;1,0;9,4;4,0;1,0;7,8;1,4;...;...;...;1,0;...;3,7;2,9;4,8;1,0;...;2,0;24,5;16,0;3,0;3,9;5,3;...;...;...;...;6,0;5,4
"320425 PONTO BELO";...;1,0;...;-;2,9;4,3;1,8;4,0;1,4;...;5,0;...;...;-;3,0;5,2;5,8;-;...;2,0;4,0;8,5;...;1,3;...;...;...;...;...;...;3,1
"320430 PRESIDENTE KENNEDY";...;...;...;1,3;8,4;3,0;11,2;4,4;2,3;...;...;1,0;1,2;-;2,4;1,7;3,1;1,8;...;2,3;4,7;28,0;...;5,1;5,8;...;...;...;...;...;4,9
"320435 RIO BANANAL";...;...;...;1,4;8,3;4,8;3,6;2,3;2,1;...;...;18,0;11,0;...;2,0;1,6;3,1;1,8;-;2,3;11,8;...;...;8,4;0,7;...;...;...;...;...;5,1
"320440 RIO NOVO DO SUL";...;...;...;0,8;9,7;2,9;4,8;7,6;1,8;...;...;...;1,0;-;3,3;3,1;2,7;1,2;...;1,9;6,5;...;...;1,8;3,2;...;...;...;...;...;4,6
"320450 SANTA LEOPOLDINA";...;...;...;0,7;6,7;7,1;2,0;5,6;2,2;0,7;...;6,7;1,0;...;1,1;4,1;2,9;1,4;...;2,2;...;...;...;4,1;2,2;...;...;...;...;...;4,5
"320455 SANTA MARIA DE JETIBA";...;...;...;1,1;6,1;6,2;4,1;2,2;1,8;0,2;...;6,0;5,0;...;2,9;2,7;2,4;1,2;1,0;1,9;5,0;4,0;...;4,4;2,2;...;...;...;17,0;9,3;3,7
"320460 SANTA TERESA";...;...;...;1,0;7,9;5,0;5,4;4,0;2,0;1,0;...;4,8;3,0;-;1,4;3,1;2,7;2,2;...;1,9;...;6,5;...;2,7;0,9;...;...;...;...;...;4,3
"320465 SAO DOMINGOS DO NORTE";...;...;...;2,0;5,8;4,3;...;...;1,8;-;...;...;6,0;...;2,8;2,7;3,8;-;1,0;1,7;...;5,0;...;7,0;...;...;...;...;...;...;3,4
"320470 SAO GABRIEL DA PALHA";2,0;-;...;1,5;7,0;5,2;6,3;3,1;1,3;1,7;...;10,0;6,3;...;2,5;2,6;5,3;1,3;...;2,0;2,5;11,0;...;5,8;3,2;...;...;...;...;...;4,7
"320480 SAO JOSE DO CALCADO";...;...;...;1,0;7,9;4,4;7,5;7,2;1,6;-;...;...;4,0;-;8,3;1,1;3,0;1,7;...;2,8;4,0;...;-;4,1;10,0;...;...;...;...;...;5,8
"320490 SAO MATEUS";2,0;0,5;...;1,4;3,8;4,3;3,0;4,1;1,7;3,8;1,0;5,2;2,3;0,2;3,2;4,6;3,4;1,9;1,0;2,1;6,0;4,0;...;4,9;3,0;2,0;...;...;6,0;9,0;3,5
"320495 SAO ROQUE DO CANAA";...;...;...;2,1;7,5;6,7;2,3;...;3,0;...;...;1,0;...;...;2,0;1,7;3,4;2,6;...;1,8;...;...;...;6,1;2,0;...;...;...;...;...;3,9
"320500 SERRA";2,5;0,5;...;7,0;9,7;5,2;8,1;8,1;2,5;1,9;2,6;9,3;3,8;0,4;3,4;3,6;4,0;1,7;1,2;2,6;11,1;10,3;4,3;7,3;2,8;3,0;3,0;...;5,9;10,3;6,2
"320501 SOORETAMA";...;...;...;0,7;7,5;5,0;3,5;5,2;2,1;-;...;...;2,0;0,3;1,6;3,5;2,9;2,1;...;2,0;7,3;...;...;6,2;1,0;...;...;...;2,0;...;4,4
"320503 VARGEM ALTA";...;...;...;1,3;6,8;5,1;5,6;5,5;2,6;2,0;...;5,0;0,8;-;2,6;3,0;2,1;1,2;...;2,7;6,5;1,0;...;4,7;3,6;...;...;...;...;...;4,8
"320506 VENDA NOVA DO IMIGRANTE";...;-;...;1,7;6,4;3,8;4,2;2,4;2,5;0,6;1,0;3,0;...;...;5,9;1,5;4,6;1,7;1,0;2,1;...;2,7;...;4,6;1,6;...;...;...;...;-;4,1
"320510 VIANA";...;-;...;1,0;8,9;4,7;6,9;8,7;2,2;1,9;...;7,3;1,8;-;1,8;5,3;4,1;1,0;0,5;2,3;4,0;5,0;...;6,0;2,2;...;...;...;16,0;18,0;5,4
"320515 VILA PAVAO";...;...;...;5,7;3,8;3,0;3,3;10,0;1,3;7,0;...;...;...;...;1,0;2,0;5,2;1,0;...;2,1;...;...;...;10,0;1,0;...;...;...;...;...;3,9
"320517 VILA VALERIO";...;...;...;3,3;5,2;2,0;4,5;...;0,6;...;...;4,5;1,0;...;3,1;3,1;3,4;1,3;...;2,3;...;...;...;4,1;4,0;...;...;...;5,0;15,5;3,6
"320520 VILA VELHA";1,3;-;...;6,0;8,5;5,0;5,3;5,0;2,6;2,3;1,5;8,0;3,3;0,1;3,2;4,1;4,1;1,3;2,2;2,5;7,6;5,8;2,0;5,5;2,9;...;-;...;6,7;7,0;5,7
"320530 VITORIA";2,0;2,0;...;1,8;9,2;5,4;7,8;8,2;2,4;2,2;1,5;11,7;4,6;0,2;3,5;3,8;5,4;1,7;1,7;2,8;9,2;9,0;5,3;6,1;3,1;...;-;...;5,4;9,8;5,9
"330010 ANGRA DOS REIS";2,0;...;...;1,1;8,2;5,4;8,4;7,3;2,4;0,2;2,0;5,5;6,4;0,4;2,0;3,9;4,9;2,2;3,5;2,8;6,3;3,4;-;7,1;6,1;...;0,5;...;27,0;8,7;5,6
"330015 APERIBE";...;1,0;...;...;4,1;2,8;3,0;2,8;...;11,0;...;3,5;1,5;...;3,7;2,7;3,6;2,5;...;1,2;7,7;20,0;...;4,3;...;...;...;...;...;...;3,8
"330020 ARARUAMA";3,3;...;...;1,3;9,4;6,8;6,3;9,9;3,1;2,0;...;10,4;10,9;-;3,8;4,7;5,7;3,5;1,7;4,3;6,0;...;-;8,0;4,8;2,0;0,8;...;35,0;11,0;6,5
"330022 AREAL";...;...;...;0,5;17,5;6,0;4,5;6,3;2,3;...;4,0;...;2,0;-;4,2;3,0;3,3;3,2;...;1,8;17,0;...;...;5,7;1,0;...;...;...;...;...;9,6
"330023 ARMACAO DOS BUZIOS";1,0;-;...;1,8;7,2;5,2;3,5;9,9;1,4;0,2;...;1,0;1,0;...;3,3;2,2;4,2;1,8;0,3;3,4;...;9,7;...;2,6;9,5;...;...;...;...;...;5,3
"330025 ARRAIAL DO CABO";...;1,0;...;0,8;6,2;4,3;6,0;5,8;1,7;-;...;9,7;5,0;...;0,9;3,0;4,5;1,9;2,5;2,0;11,3;1,5;...;5,3;4,1;...;1,5;...;7,0;24,0;4,1
"330030 BARRA DO PIRAI";1,0;...;...;23,3;13,2;5,9;16,7;4,0;2,2;9,7;...;4,8;1,6;2,0;2,4;7,5;5,1;1,7;1,0;2,2;3,5;-;...;6,4;3,2;...;0,5;...;9,0;7,5;10,9
"330040 BARRA MANSA";10,8;...;...;1,5;7,4;8,3;8,1;5,8;2,9;2,9;1,0;9,3;8,6;0,3;3,3;2,2;3,8;3,4;3,0;3,6;13,6;...;-;4,3;3,2;...;0,7;...;8,0;1,5;5,3
"330045 BELFORD ROXO";1,0;...;1,0;2,1;6,0;9,4;9,4;6,2;2,3;1,3;8,1;8,3;6,3;2,4;8,0;5,3;6,8;3,0;4,0;2,6;9,6;8,1;-;7,1;8,2;...;0,2;...;4,5;9,3;5,4
"330050 BOM JARDIM";...;...;...;1,3;7,3;1,5;4,1;9,4;1,8;1,0;...;3,5;...;...;4,9;4,0;7,3;2,1;2,0;1,5;...;6,0;...;11,6;16,3;...;...;...;...;...;5,9
"330060 BOM JESUS DO ITABAPOANA";...;2,3;...;0,3;6,4;2,7;5,8;5,3;1,2;1,0;...;8,0;0,7;...;5,2;3,4;8,6;2,8;3,0;1,8;6,2;4,0;...;6,6;2,6;...;...;...;13,0;3,7;5,4
"330070 CABO FRIO";1,7;...;...;0,9;7,1;5,4;10,1;5,9;1,2;0,2;12,0;6,6;1,6;0,8;1,5;3,3;5,2;2,8;0,2;2,2;9,9;8,0;...;3,1;3,3;...;1,0;...;12,2;9,8;4,6
"330080 CACHOEIRAS DE MACACU";...;2,0;...;1,5;12,9;7,4;22,0;6,1;10,1;...;...;...;11,3;...;5,0;3,7;12,7;6,8;...;2,1;...;...;...;4,2;1,7;...;...;...;...;...;8,9
"330090 CAMBUCI";1,0;...;...;...;5,1;2,8;7,3;5,0;...;-;...;-;...;...;2,8;4,3;6,0;1,0;...;2,7;2,0;...;...;5,6;...;...;...;...;...;9,0;4,6
"330093 CARAPEBUS";...;...;...;0,3;21,5;5,6;6,0;...;1,6;...;...;15,0;...;0,2;3,0;...;3,0;2,3;...;2,4;...;...;...;3,0;2,0;...;...;...;...;...;9,5
"330095 COMENDADOR LEVY GASPARIAN";...;...;...;1,2;13,4;4,3;9,5;6,0;2,0;...;...;6,0;3,0;...;5,2;6,0;4,3;2,3;...;2,0;...;...;...;11,7;4,0;...;...;...;...;...;7,0
"330100 CAMPOS DOS GOYTACAZES";1,4;6,1;...;1,2;12,4;6,8;12,3;12,2;2,7;10,8;...;9,2;4,9;0,9;6,2;3,9;7,5;4,3;11,0;3,5;8,8;11,2;5,3;7,2;4,3;...;0,6;-;12,2;11,6;8,5
"330110 CANTAGALO";...;...;...;1,5;6,1;12,3;2,4;5,0;2,2;...;...;3,0;4,0;...;1,0;14,0;3,5;...;...;1,6;...;...;...;6,5;3,5;...;1,0;...;...;...;5,2
"330115 CARDOSO MOREIRA";...;1,0;...;...;12,9;7,7;4,2;2,0;1,7;1,0;...;5,3;1,0;...;2,8;5,8;2,5;6,0;...;2,6;6,5;...;...;4,4;3,0;...;...;...;...;...;7,3
"330120 CARMO";...;...;...;1,2;5,8;3,5;4,5;5,4;1,0;...;...;...;12,5;-;5,8;3,2;5,3;1,5;1,0;1,6;...;4,0;...;7,5;5,7;...;...;...;14,0;...;5,0
"330130 CASIMIRO DE ABREU";-;...;...;1,5;6,0;5,0;5,2;6,6;1,6;1,0;...;19,5;1,0;...;2,8;1,8;3,7;1,4;1,0;2,0;-;4,0;...;7,7;4,2;...;...;...;...;...;4,8
"330140 CONCEICAO DE MACABU";34,0;...;...;...;12,5;7,6;11,4;3,0;1,7;...;...;11,0;...;-;20,2;1,6;9,3;10,0;...;3,5;...;...;...;5,5;3,8;...;...;...;...;...;9,1
"330150 CORDEIRO";...;...;...;...;6,9;5,7;5,7;3,2;2,0;1,0;1,0;4,0;...;-;2,0;1,2;6,2;1,0;2,0;1,1;...;...;-;1,3;14,8;...;...;...;...;7,0;5,5
"330160 DUAS BARRAS";...;...;...;...;12,1;35,0;2,4;...;1,0;...;...;...;17,0;1,0;28,0;-;1,5;4,5;...;1,0;...;...;...;25,3;5,0;...;0,5;...;...;...;9,0
"330170 DUQUE DE CAXIAS";3,1;9,5;...;1,4;6,8;8,6;13,1;5,0;2,5;4,4;6,7;7,7;4,2;0,8;6,7;4,5;5,7;2,1;3,1;2,8;8,9;1,9;0,9;5,2;7,3;...;0,6;-;11,8;7,8;5,5
"330180 ENGENHEIRO PAULO DE FRONTIN";...;...;1,0;...;8,4;6,0;8,0;5,0;2,7;2,0;...;4,0;1,0;-;1,2;3,5;4,2;4,0;...;3,4;...;...;...;9,0;6,0;...;...;...;...;...;6,6
"330185 GUAPIMIRIM";...;...;...;1,3;7,2;11,3;8,4;6,2;3,8;-;...;11,0;1,5;...;8,0;3,4;7,7;3,0;2,0;2,1;16,0;-;-;7,2;3,8;...;...;...;20,5;...;6,3
"330187 IGUABA GRANDE";-;...;...;1,0;11,4;5,8;19,0;4,5;1,8;1,0;...;11,0;1,8;-;1,2;3,6;3,7;4,8;...;1,8;...;2,0;-;6,7;9,1;...;...;...;...;3,0;5,1
"330190 ITABORAI";2,0;2,0;...;2,8;9,7;6,3;9,1;11,8;2,5;11,5;...;6,5;2,8;0,2;6,0;3,8;6,3;2,6;2,3;2,7;10,8;8,3;0,5;6,8;4,9;...;1,5;...;4,5;8,3;6,9
"330200 ITAGUAI";...;...;...;1,3;7,0;13,0;6,2;11,8;2,6;0,5;...;9,1;4,1;2,5;4,1;4,8;6,1;4,5;3,3;2,6;5,2;13,3;-;9,4;6,9;...;...;...;...;...;5,6
"330205 ITALVA";...;1,0;...;2,0;6,7;3,6;5,0;5,3;...;1,0;1,0;...;2,3;...;6,2;2,8;5,0;1,7;...;...;5,0;1,0;...;4,1;0,7;...;...;...;...;...;4,4
"330210 ITAOCARA";-;...;...;...;6,3;2,6;9,4;4,1;1,0;3,5;...;25,0;1,0;...;2,3;5,5;3,0;1,0;...;...;9,0;...;...;6,1;2,7;...;...;...;20,0;...;5,7
"330220 ITAPERUNA";2,0;2,9;...;0,2;23,0;4,4;8,2;3,9;1,5;0,2;...;4,6;0,9;...;3,4;2,5;3,4;2,0;1,8;2,4;7,3;-;-;4,3;5,5;...;1,0;...;7,0;8,0;9,5
"330225 ITATIAIA";1,0;...;...;1,1;5,6;2,0;6,4;10,3;1,3;...;...;...;0,5;...;1,8;1,8;8,6;1,3;8,0;2,4;...;...;...;8,2;3,8;...;...;...;21,0;...;4,8
"330227 JAPERI";...;...;...;1,3;9,8;9,5;9,3;11,8;2,3;10,0;...;4,0;7,3;2,6;9,9;7,1;7,4;7,2;...;2,5;22,7;6,0;-;8,6;7,8;...;1,0;...;...;15,3;6,8
"330230 LAJE DO MURIAE";...;...;...;...;14,7;2,0;11,5;1,7;...;...;...;-;...;-;2,0;3,0;...;...;...;...;17,0;...;...;3,6;...;...;...;...;...;1,0;9,5
"330240 MACAE";1,7;...;...;1,2;9,2;6,9;8,3;6,1;3,5;1,1;1,0;7,3;8,2;6,0;4,8;4,7;3,8;4,1;2,0;3,6;11,1;9,6;1,0;6,8;3,5;1,0;0,4;...;22,5;14,0;6,2
"330245 MACUCO";...;...;...;1,0;4,9;14,8;6,6;3,2;...;...;...;...;...;...;4,5;5,9;2,8;1,5;...;1,4;...;...;...;10,0;4,0;...;...;...;...;...;4,9
"330250 MAGE";2,0;...;...;1,6;7,2;9,8;10,3;5,3;2,4;1,0;12,5;12,0;4,0;0,6;6,8;4,5;4,0;2,1;2,7;2,6;11,8;26,8;0,1;5,4;5,1;...;0,8;...;...;6,5;5,6
"330260 MANGARATIBA";14,5;...;...;2,1;8,9;7,0;10,8;8,9;2,4;0,3;...;1,5;-;0,2;1,7;2,4;3,5;2,5;-;3,0;...;10,0;-;9,0;17,0;...;...;...;...;...;5,8
"330270 MARICA";6,5;...;...;7,3;6,6;7,5;10,5;11,5;1,8;0,1;...;7,8;5,2;-;5,1;5,0;5,3;2,9;1,3;2,4;12,0;10,7;...;6,2;7,7;...;0,7;...;11,6;6,0;5,7
"330280 MENDES";...;...;...;...;6,8;2,5;10,4;4,9;1,9;...;...;...;7,0;...;1,9;6,7;7,1;7,0;...;2,6;...;7,5;...;10,7;4,7;...;-;...;...;6,0;6,1
"330285 MESQUITA";4,0;...;-;2,3;9,3;9,8;9,3;12,3;2,4;1,0;4,0;6,0;1,9;2,6;9,1;6,2;10,0;2,7;3,0;2,9;31,3;8,0;-;7,9;8,5;...;...;...;12,3;7,0;6,7
"330290 MIGUEL PEREIRA";...;...;...;1,0;6,4;4,6;4,9;19,2;1,4;0,7;...;10,0;1,5;...;2,3;1,7;3,1;2,0;-;2,1;...;9,5;...;4,7;7,0;...;...;...;14,0;...;5,0
"330300 MIRACEMA";...;2,0;...;-;4,1;4,4;3,8;4,0;2,1;1,0;...;9,7;2,0;...;4,7;2,7;5,0;2,3;4,0;1,8;7,2;...;...;5,0;3,3;...;2,5;...;13,0;6,0;3,9
"330310 NATIVIDADE";...;...;...;...;6,2;2,9;8,5;1,0;1,0;1,5;...;2,0;...;...;4,2;4,0;1,5;2,5;2,0;2,0;3,5;...;...;4,7;4,5;...;...;...;...;...;4,8
"330320 NILOPOLIS";8,0;-;...;1,2;10,4;7,9;11,0;7,4;2,4;1,9;4,0;10,2;11,6;-;6,0;7,8;8,6;4,9;1,8;3,1;4,0;0,5;...;11,7;6,2;...;-;...;10,0;4,4;7,5
"330330 NITEROI";0,5;7,0;1,0;5,6;14,0;9,8;11,9;5,1;2,3;2,1;3,0;8,7;1,6;-;8,6;7,4;5,4;3,5;2,0;2,9;9,3;7,8;1,5;6,3;6,1;...;0,5;-;17,4;5,9;9,2
"330340 NOVA FRIBURGO";2,6;...;...;2,3;16,0;7,5;6,8;9,6;2,5;0,7;6,0;10,6;17,9;-;3,0;5,4;6,0;6,7;...;3,7;15,9;6,6;-;14,6;2,9;...;10,0;...;...;5,0;11,2
"330350 NOVA IGUACU";2,8;...;1,0;2,0;8,5;8,3;13,2;10,6;2,4;3,1;4,7;9,4;9,2;1,1;11,0;6,5;7,1;3,4;3,2;2,8;9,7;6,5;0,2;9,3;7,2;9,0;0,4;-;20,0;8,5;6,6
"330360 PARACAMBI";...;...;...;1,6;7,1;7,5;6,1;6,9;2,3;2,0;...;11,0;1,7;1,3;1,1;7,2;7,2;2,9;2,0;2,3;20,0;-;...;8,8;6,3;...;...;...;20,0;...;6,0
"330370 PARAIBA DO SUL";...;4,5;...;1,2;7,6;6,7;7,4;3,4;1,9;1,0;5,0;9,0;2,3;-;1,5;2,5;3,8;2,1;2,0;2,4;31,0;...;...;6,7;6,6;...;2,0;...;8,0;7,3;4,9
"330380 PARATY";...;...;...;1,5;7,7;14,6;3,7;4,3;2,2;8,8;...;5,7;2,2;-;0,8;3,3;4,7;0,9;...;2,5;10,5;...;...;4,8;2,5;...;...;...;24,0;14,0;4,7
"330385 PATY DO ALFERES";9,0;...;...;...;4,2;4,2;6,2;6,3;1,5;1,5;2,0;18,0;...;...;1,5;1,7;8,3;2,8;3,0;2,2;2,0;2,0;...;8,6;4,0;...;...;...;8,0;...;3,9
"330390 PETROPOLIS";1,2;...;...;1,9;33,6;8,4;10,6;4,4;2,2;2,3;2,5;5,2;3,5;0,4;4,4;5,6;3,4;1,7;3,3;3,3;8,8;3,7;6,5;6,0;6,5;...;0,7;...;10,7;9,5;14,5
"330395 PINHEIRAL";-;...;...;1,5;6,9;6,1;8,7;5,4;2,1;...;1,0;...;...;...;1,4;1,8;7,0;3,7;...;2,4;26,5;...;...;4,1;2,5;...;...;...;...;...;5,5
"330400 PIRAI";...;...;...;2,5;6,3;2,0;7,2;4,0;1,9;1,0;...;8,5;1,7;...;3,0;3,3;2,2;1,9;...;2,2;3,5;...;...;6,5;4,5;...;0,7;...;5,0;...;4,8
"330410 PORCIUNCULA";...;5,0;...;...;13,7;3,8;3,2;1,8;...;0,5;...;5,0;...;...;4,0;2,0;2,6;2,0;3,0;1,0;6,8;...;...;5,0;...;...;...;...;13,0;2,0;7,1
"330411 PORTO REAL";1,0;...;...;0,5;10,2;33,5;12,6;4,7;1,8;...;5,0;4,5;...;...;0,4;3,3;1,2;0,7;...;3,2;2,0;...;...;2,5;4,6;...;-;...;...;...;6,6
"330412 QUATIS";...;...;...;0,9;7,5;4,3;13,0;3,0;2,8;...;...;...;...;...;1,7;5,3;4,8;-;...;4,6;...;...;...;5,1;...;...;3,0;...;...;...;5,2
"330414 QUEIMADOS";2,5;...;...;1,6;6,8;10,3;8,2;7,8;2,5;13,0;5,3;4,7;5,2;0,1;11,9;5,4;6,8;2,2;2,8;3,0;55,0;3,4;-;9,2;4,4;...;0,3;-;12,0;8,0;5,8
"330415 QUISSAMA";...;...;...;1,2;9,9;7,1;10,7;8,8;1,6;-;...;7,3;1,9;-;3,7;3,1;4,9;3,8;5,0;2,6;7,0;...;...;2,9;2,3;...;-;...;...;...;6,5
"330420 RESENDE";1,0;...;...;0,9;6,5;10,1;7,2;5,3;2,2;0,3;1,0;6,1;6,7;-;1,7;3,3;2,8;3,5;1,5;2,6;7,3;3,3;1,0;4,9;4,7;...;1,5;...;14,5;1,5;4,8
"330430 RIO BONITO";...;...;...;0,5;6,8;5,8;11,6;3,9;2,4;0,3;4,0;20,3;1,5;-;3,3;3,9;3,7;1,6;...;2,2;4,0;3,4;...;3,7;4,8;...;-;...;-;...;4,7
"330440 RIO CLARO";...;...;...;1,0;5,4;7,0;...;3,6;3,0;-;...;3,5;2,0;...;0,9;2,4;3,2;2,4;...;4,3;...;...;...;7,1;1,7;...;...;...;...;...;4,4
"330450 RIO DAS FLORES";...;...;...;...;9,4;3,7;...;6,0;1,9;...;...;...;2,0;-;2,0;3,8;3,0;4,0;...;3,0;...;...;...;3,4;...;...;...;...;...;...;6,9
"330452 RIO DAS OSTRAS";1,0;...;...;4,4;7,3;4,1;8,5;9,2;2,0;1,5;...;5,2;4,7;-;3,1;4,4;6,0;2,0;7,0;2,3;-;32,0;...;3,7;3,3;...;-;...;...;7,5;5,3
"330455 RIO DE JANEIRO";7,3;12,6;0,8;1,4;11,4;8,3;11,8;9,5;2,9;2,3;5,2;9,6;4,4;0,2;8,1;6,9;8,6;4,2;2,5;3,4;13,1;11,4;0,4;10,0;6,0;2,6;0,6;-;13,7;10,5;8,0
"330460 SANTA MARIA MADALENA";...;...;...;...;9,8;...;5,1;5,4;...;1,8;...;...;...;...;0,5;1,0;2,7;3,8;...;1,1;...;...;...;1,3;...;...;0,3;...;...;...;5,6
"330470 SANTO ANTONIO DE PADUA";...;2,3;...;0,9;6,0;4,5;4,9;4,5;1,0;1,0;...;11,6;1,6;...;2,8;3,0;4,7;2,7;...;1,5;6,5;2,0;...;6,8;2,0;...;2,0;-;23,0;14,0;4,7
"330475 SAO FRANCISCO DE ITABAPOANA";...;...;...;1,6;14,3;5,2;14,3;5,1;2,2;16,0;...;17,8;2,0;...;6,0;2,2;6,6;7,7;...;2,9;10,0;5,0;...;8,8;8,2;...;-;...;...;...;9,0
"330480 SAO FIDELIS";1,0;...;...;-;7,9;3,1;7,3;6,4;5,5;-;...;-;3,8;...;4,4;2,2;2,8;1,0;0,3;1,4;4,5;8,5;...;5,2;4,0;...;-;...;...;14,5;5,9
"330490 SAO GONCALO";4,7;26,3;1,0;4,8;9,9;7,9;8,5;5,4;3,2;2,4;3,6;8,1;3,0;0,1;5,2;4,7;6,0;4,2;3,9;3,5;8,2;4,5;0,1;6,2;6,8;...;0,8;-;13,7;8,2;7,3
"330500 SAO JOAO DA BARRA";2,0;1,5;...;2,4;9,5;7,2;11,3;7,2;2,3;1,0;...;20,0;10,8;1,2;6,2;2,2;8,2;2,6;...;2,3;9,5;7,0;...;6,2;4,1;...;...;...;...;...;7,0
"330510 SAO JOAO DE MERITI";1,8;32,0;1,0;0,9;8,8;8,9;13,3;6,3;2,3;3,4;3,8;10,4;10,3;0,1;6,8;6,8;7,4;3,2;5,3;3,0;12,2;9,5;0,5;7,3;4,9;...;0,5;-;12,8;11,5;6,3
"330513 SAO JOSE DE UBA";...;...;...;...;4,9;3,5;7,0;...;...;...;...;...;...;...;5,4;...;...;...;...;...;...;...;...;4,6;...;...;...;...;...;...;4,8
"330515 SAO JOSE DO VALE DO RIO PRETO";...;...;...;1,0;14,9;3,0;6,3;11,6;1,9;2,0;...;...;4,3;-;2,4;6,0;4,0;3,4;...;2,3;2,0;1,0;...;5,6;4,0;...;-;...;...;9,0;8,9
"330520 SAO PEDRO DA ALDEIA";4,0;...;...;5,1;8,6;8,4;...;12,5;1,1;5,8;...;8,3;0,8;-;1,2;6,1;8,0;2,2;...;1,9;...;1,5;...;3,1;3,6;...;...;...;...;...;4,3
"330530 SAO SEBASTIAO DO ALTO";...;...;...;1,0;6,8;20,0;2,8;1,0;1,0;...;...;...;1,0;...;10,0;1,2;7,0;1,8;...;1,0;...;...;...;9,5;3,0;...;...;...;...;...;6,1
"330540 SAPUCAIA";...;...;...;1,0;29,8;4,0;5,0;2,3;1,4;...;...;1,0;...;...;1,3;3,8;3,0;2,1;...;2,8;11,0;...;...;10,1;13,0;...;...;...;...;...;11,7
"330550 SAQUAREMA";0,1;...;...;1,9;12,6;4,5;12,0;6,3;2,2;1,6;...;13,1;2,3;...;9,1;3,7;4,3;2,1;3,0;2,7;12,1;1,0;-;7,2;3,6;...;...;...;20,0;...;7,1
"330555 SEROPEDICA";1,0;...;...;1,3;6,6;16,7;5,3;11,8;3,3;1,3;...;10,0;2,0;0,3;11,9;2,9;6,8;2,8;1,3;3,1;6,0;16,0;0,7;7,2;5,2;...;...;...;19,0;5,0;5,4
"330560 SILVA JARDIM";...;...;...;2,3;7,8;8,2;6,3;6,9;2,2;1,0;...;8,8;4,0;-;2,0;6,0;3,6;1,6;...;2,3;27,5;91,0;-;6,6;1,5;...;1,5;-;12,0;3,0;5,9
"330570 SUMIDOURO";...;...;...;...;4,6;11,5;2,7;7,5;1,5;...;2,0;3,0;1,5;...;1,0;2,5;6,5;1,6;2,0;3,2;...;1,0;...;6,8;4,8;...;...;...;...;...;4,5
"330575 TANGUA";...;...;...;1,7;8,2;5,0;13,0;12,4;2,3;0,4;...;0,7;8,3;-;7,4;2,6;3,3;6,4;...;2,9;7,0;1,0;...;6,3;2,5;...;-;...;...;10,0;5,6
"330580 TERESOPOLIS";7,3;...;...;1,1;16,3;8,0;7,3;6,2;2,5;0,2;2,1;8,3;3,0;0,6;2,8;3,0;6,2;1,3;1,3;2,1;11,3;1,5;...;7,7;2,2;...;...;...;14,4;4,0;8,5
"330590 TRAJANO DE MORAES";...;...;...;...;8,7;...;3,0;2,4;2,0;...;...;1,0;...;-;6,0;1,6;2,6;1,0;...;...;...;...;...;1,0;...;...;...;...;...;...;6,3
"330600 TRES RIOS";1,0;...;...;0,9;14,2;7,5;7,5;3,4;1,7;1,0;...;5,7;2,0;-;1,3;2,7;3,9;2,4;...;2,8;8,1;1,0;...;8,6;3,5;...;0,2;...;...;18,0;7,2
"330610 VALENCA";0,5;...;...;1,6;9,6;8,9;10,8;7,5;1,9;2,1;...;12,8;1,2;-;2,2;2,6;3,5;2,9;...;2,6;8,0;-;1,0;3,7;2,4;...;-;...;11,0;2,0;6,5
"330615 VARRE-SAI";...;...;...;-;6,9;2,0;2,7;3,7;2,0;2,0;...;...;1,0;...;6,0;3,0;3,0;...;...;2,0;...;20,0;...;4,1;...;...;...;...;...;...;5,3
