 Procedimentos hospitalares do SUS - por local de residência - Brasil
Média permanência por Município e Subgrupo proced.
Período:Out-Dez/2019
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doação de orgãos, tecidos e células e de transplante";"0503 Ações relacionadas à doação de orgãos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"410760 FAXINAL";1,0;...;...;1,1;10,6;2,4;4,1;...;1,6;...;...;12,3;3,0;1,5;5,9;1,8;3,4;3,3;1,0;2,3;8,5;7,7;...;3,6;1,3;...;-;-;-;1,0;6,0
"410765 FAZENDA RIO GRANDE";0,5;2,0;1,3;0,8;6,4;2,6;3,3;7,4;2,4;0,5;1,0;1,7;6,0;0,2;3,3;2,3;3,1;1,4;1,5;2,3;3,4;3,5;1,0;2,2;1,3;...;0,2;...;6,9;6,2;4,0
"410770 FENIX";...;...;...;1,0;5,3;1,0;5,5;2,0;2,4;...;...;...;...;...;5,0;2,3;3,2;2,0;...;2,3;2,0;...;...;2,5;-;...;...;...;...;...;3,8
"410773 FERNANDES PINHEIRO";...;...;...;-;5,4;...;2,7;1,0;2,7;...;...;1,0;1,0;...;2,0;2,7;1,3;0,3;...;2,7;...;...;...;2,0;1,0;...;...;...;...;...;3,3
"410775 FIGUEIRA";...;...;...;2,8;12,1;12,8;3,8;3,5;3,0;-;...;-;...;...;8,7;3,0;2,6;2,0;...;2,0;...;...;...;2,8;3,5;...;...;...;...;...;7,0
"410780 FLORAI";...;...;...;1,5;6,5;5,0;...;4,0;2,3;...;...;1,0;1,0;-;3,2;5,8;12,4;0,9;...;3,3;...;...;...;2,6;2,0;...;...;...;...;...;4,2
"410785 FLOR DA SERRA DO SUL";...;...;...;3,0;3,4;3,3;2,7;2,8;1,0;3,0;...;...;...;...;4,0;1,4;1,8;1,7;0,7;2,3;8,0;2,0;...;2,4;1,8;...;0,5;...;...;...;2,9
"410790 FLORESTA";...;...;...;1,0;9,7;1,0;2,8;2,0;2,6;...;...;1,0;0,7;-;4,7;1,5;4,0;1,0;...;2,8;5,0;...;...;1,7;...;...;...;...;7,0;10,0;4,5
"410800 FLORESTOPOLIS";...;...;...;2,0;9,3;2,9;3,1;3,7;2,7;2,3;...;4,7;0,6;-;2,6;2,1;3,2;1,8;1,0;2,8;...;0,3;...;3,6;2,0;...;-;-;...;...;5,1
"410810 FLORIDA";...;...;...;1,8;7,3;2,0;...;...;...;...;...;...;2,0;-;1,0;2,2;3,8;...;...;2,6;...;3,0;...;2,0;...;...;...;...;...;...;3,9
"410820 FORMOSA DO OESTE";...;...;...;...;3,0;2,3;...;2,0;4,4;2,0;...;-;1,0;-;10,0;4,4;2,6;2,0;...;3,0;...;...;...;3,5;0,8;...;...;...;23,0;17,3;3,4
"410830 FOZ DO IGUACU";4,1;2,6;1,0;1,7;7,4;6,6;6,6;7,8;1,8;2,4;2,0;14,9;2,1;0,3;4,2;3,7;5,2;2,0;4,4;2,2;14,0;5,5;0,4;5,6;1,8;2,0;0,2;-;6,7;5,0;5,1
"410832 FRANCISCO ALVES";...;...;1,0;1,4;12,1;0,8;2,3;2,0;1,8;...;15,0;...;7,0;1,0;3,4;2,5;3,5;1,1;1,0;1,9;17,0;...;...;2,1;2,5;...;...;...;11,0;...;5,3
"410840 FRANCISCO BELTRAO";0,3;...;4,0;1,0;7,5;2,8;4,4;4,6;1,8;0,3;1,8;4,7;1,1;3,0;2,8;2,3;2,8;1,8;0,3;2,8;4,9;6,2;0,2;3,1;1,4;...;-;-;12,5;3,0;3,6
"410845 FOZ DO JORDAO";...;2,5;...;0,5;5,0;3,0;2,3;...;2,6;-;...;2,5;4,3;...;6,0;1,9;2,5;0,5;...;2,2;3,7;...;-;1,5;2,5;...;...;-;...;...;3,7
"410850 GENERAL CARNEIRO";...;-;1,0;1,5;6,5;2,9;2,0;2,5;1,6;...;...;0,4;5,7;1,0;4,0;3,9;2,2;1,0;2,0;2,2;...;1,0;...;3,5;1,0;...;...;...;4,0;27,0;4,0
"410855 GODOY MOREIRA";...;...;...;...;11,7;-;5,5;3,0;...;2,0;...;3,0;...;...;5,5;23,0;2,8;...;...;...;...;...;...;0,9;1,0;...;-;...;...;...;6,3
"410860 GOIOERE";...;...;...;1,0;5,6;2,5;2,7;3,9;1,3;0,5;...;1,8;1,6;-;4,6;2,8;2,4;2,4;...;2,7;14,0;...;...;3,9;1,5;...;-;-;...;6,6;3,9
"410865 GOIOXIM";...;...;...;0,3;5,5;1,0;2,0;...;2,5;-;...;...;0,7;...;7,5;1,5;3,1;1,9;...;4,5;...;...;1,0;4,6;...;...;...;...;...;...;3,5
"410870 GRANDES RIOS";...;...;...;1,5;7,7;...;2,5;2,0;2,2;...;...;...;...;-;5,6;2,4;2,3;3,8;...;2,9;4,0;...;...;28,5;0,7;...;-;...;...;...;5,5
"410880 GUAIRA";1,0;1,0;...;1,3;7,3;2,8;2,7;3,1;2,0;0,8;...;-;3,2;...;5,6;2,3;2,8;1,0;0,5;2,8;3,8;8,0;3,0;4,8;0,4;...;-;-;...;3,0;4,3
"410890 GUAIRACA";...;...;...;2,1;6,1;3,5;...;5,0;2,0;...;...;3,0;1,0;...;16,0;5,3;4,0;1,7;2,0;2,7;...;...;...;1,0;2,0;...;...;...;...;...;4,4
"410895 GUAMIRANGA";...;...;...;1,0;6,1;3,0;2,0;5,8;3,3;-;...;2,0;-;...;2,3;7,9;1,2;-;...;2,5;6,0;...;...;2,7;1,0;...;-;...;...;...;4,4
"410900 GUAPIRAMA";...;10,0;...;1,0;8,6;3,0;1,5;-;2,7;...;...;...;...;...;7,8;6,5;2,1;1,0;-;2,4;...;-;...;3,1;1,0;...;-;...;...;...;5,7
"410910 GUAPOREMA";...;...;...;1,0;3,4;2,0;...;...;2,0;...;...;0,3;...;...;2,0;1,0;1,2;1,3;...;...;...;...;...;2,0;2,0;...;...;...;...;...;2,4
"410920 GUARACI";...;...;...;1,2;9,3;...;...;6,0;2,0;...;...;...;-;-;6,8;2,1;3,3;6,0;...;8,3;...;-;-;7,1;1,5;...;...;...;1,0;...;6,3
"410930 GUARANIACU";...;...;...;1,0;5,1;3,2;3,3;2,5;2,3;...;3,0;5,5;1,8;...;3,4;3,3;2,5;1,3;3,5;4,3;7,5;1,0;...;3,0;1,4;...;...;...;...;24,0;4,3
"410940 GUARAPUAVA";0,5;...;...;1,0;6,1;3,1;3,9;3,2;2,4;2,5;...;3,7;2,9;0,3;4,5;2,0;2,5;0,8;0,7;2,3;9,6;2,2;0,7;3,9;1,5;...;-;-;5,5;11,8;3,8
"410950 GUARAQUECABA";...;9,0;3,0;2,6;6,7;...;5,3;3,0;2,6;-;...;0,8;...;1,0;5,0;1,0;1,9;2,0;...;2,4;1,0;...;...;3,9;2,5;...;...;...;...;...;4,2
"410960 GUARATUBA";10,0;5,9;1,0;0,5;5,2;4,1;4,7;3,3;2,2;0,2;...;3,3;7,4;-;4,2;2,9;2,3;0,5;1,0;3,8;6,0;0,7;-;3,3;1,3;...;...;...;-;...;3,7
"410965 HONORIO SERPA";...;...;...;0,5;6,8;6,5;3,0;...;1,8;...;...;...;0,5;...;4,5;5,5;1,5;2,0;...;2,1;3,0;...;...;1,7;...;...;-;...;...;...;3,8
"410970 IBAITI";1,0;...;1,0;3,6;6,7;3,2;2,6;2,0;3,2;...;...;1,4;1,0;0,5;4,4;4,9;3,3;2,1;1,0;2,3;3,3;...;...;3,3;2,0;...;0,8;...;5,0;2,3;4,7
"410975 IBEMA";...;...;...;...;6,0;2,9;...;3,1;2,8;...;...;10,0;0,7;-;2,0;2,2;2,7;1,3;4,0;1,8;...;2,5;...;3,8;0,5;...;...;...;...;...;4,4
"410980 IBIPORA";8,5;...;...;0,9;6,4;3,9;4,2;4,9;2,4;1,0;4,0;6,8;2,1;0,4;5,9;2,2;3,9;2,1;3,0;2,6;9,2;3,7;...;4,4;3,5;...;10,3;...;6,0;...;4,6
"410990 ICARAIMA";...;...;...;1,0;10,0;3,0;...;2,6;1,3;...;1,5;2,8;18,0;-;6,5;5,8;5,1;1,1;...;2,2;...;...;...;3,4;2,0;...;...;...;1,0;...;5,0
"411000 IGUARACU";...;...;...;1,8;4,9;1,0;...;4,0;2,3;2,0;...;1,0;...;-;1,0;3,0;2,5;1,5;...;2,3;...;...;...;3,9;1,7;...;...;...;...;...;3,1
"411005 IGUATU";...;...;...;...;2,7;...;-;1,5;2,3;...;...;...;...;...;...;7,0;1,2;1,0;...;3,7;...;...;...;2,0;0,5;...;...;...;...;...;2,5
"411007 IMBAU";...;2,0;...;1,5;5,5;5,0;3,1;2,0;2,7;-;...;4,5;7,0;-;5,0;2,4;2,0;2,2;...;2,1;10,5;...;...;2,5;2,0;...;-;...;...;8,3;4,4
"411010 IMBITUVA";-;-;1,0;0,7;7,8;2,8;2,4;3,0;2,4;0,3;1,0;2,3;0,9;-;3,5;1,7;2,6;1,6;2,5;2,4;18,8;6,3;...;2,6;1,0;...;-;...;...;5,7;4,2
"411020 INACIO MARTINS";...;3,0;...;1,3;8,1;3,0;...;1,3;2,5;...;...;-;3,5;...;1,0;2,0;1,8;1,3;1,0;1,6;...;...;...;1,8;4,5;...;...;...;...;...;3,9
"411030 INAJA";...;...;...;1,4;11,7;...;7,0;...;2,0;...;...;-;-;...;1,5;10,8;1,5;1,3;...;2,0;...;...;...;6,0;...;...;...;...;...;...;5,6
"411040 INDIANOPOLIS";...;...;...;1,5;7,8;5,7;3,6;3,0;2,2;2,0;...;1,0;0,5;...;8,5;1,8;2,1;0,5;-;1,5;...;...;...;1,7;2,5;...;...;...;...;...;5,0
"411050 IPIRANGA";1,0;3,0;...;1,2;7,6;2,0;5,3;1,2;2,3;1,3;...;3,3;4,0;-;5,5;1,6;2,8;1,5;...;2,3;8,2;4,5;...;5,5;1,3;...;...;...;...;...;4,3
"411060 IPORA";...;...;...;2,3;8,9;1,8;8,7;6,7;1,6;2,0;2,0;1,3;3,3;...;7,6;2,1;3,0;1,9;...;2,2;...;10,0;...;1,6;1,8;...;...;...;6,0;6,0;4,5
"411065 IRACEMA DO OESTE";...;...;...;...;4,4;1,9;2,0;...;3,0;...;...;-;...;-;3,5;2,0;1,7;...;...;-;5,0;...;...;7,0;-;...;-;-;...;...;3,4
"411070 IRATI";1,0;12,0;3,0;0,7;7,0;3,4;4,4;3,9;2,5;0,5;...;0,9;0,7;0,6;3,5;3,0;1,9;3,5;1,0;2,0;32,0;9,0;2,0;6,2;1,3;...;-;...;17,0;7,5;4,6
"411080 IRETAMA";...;...;...;1,1;13,8;3,2;...;4,8;2,3;...;...;4,8;0,5;-;3,1;3,3;2,7;2,6;2,0;2,4;3,5;13,0;...;2,5;2,1;...;...;...;...;...;5,6
"411090 ITAGUAJE";...;...;...;2,3;4,1;5,6;2,6;2,5;3,0;1,0;...;...;...;-;4,3;3,3;2,6;1,0;...;2,0;...;...;...;4,3;7,0;...;...;...;...;...;3,5
"411095 ITAIPULANDIA";...;...;...;...;10,4;2,0;2,0;...;1,5;-;...;8,0;10,0;...;6,3;11,0;2,0;...;1,0;2,8;11,5;-;...;2,9;0,5;...;...;...;1,0;...;4,2
"411100 ITAMBARACA";...;...;...;1,3;5,9;3,5;4,0;4,0;2,4;2,0;...;...;...;-;10,3;2,3;4,0;2,6;...;2,4;7,0;...;...;5,3;7,0;...;-;-;...;...;4,8
"411110 ITAMBE";...;1,0;...;0,5;7,0;3,2;3,0;2,3;3,0;...;...;1,0;1,0;-;2,5;2,5;1,4;1,4;...;2,1;9,0;...;...;2,8;1,8;...;...;...;...;1,0;3,8
"411120 ITAPEJARA D'OESTE";...;...;...;0,6;7,4;3,8;8,5;4,0;1,7;...;...;...;3,0;-;8,0;2,5;2,0;1,0;...;1,3;4,0;...;...;3,7;0,8;...;-;...;...;...;4,0
"411125 ITAPERUCU";...;15,0;1,0;0,8;4,1;2,5;2,1;2,8;2,6;0,6;2,0;1,0;0,6;-;5,3;2,6;2,2;1,0;2,0;1,7;5,2;13,0;-;3,3;3,4;...;-;...;13,0;...;3,3
"411130 ITAUNA DO SUL";...;...;...;2,2;8,3;2,3;3,0;2,5;2,3;...;...;-;...;-;6,0;3,0;2,6;5,0;...;2,2;...;...;...;2,0;1,4;...;...;...;...;...;4,2
"411140 IVAI";...;...;...;1,0;6,7;1,9;1,7;2,0;2,1;2,0;...;0,7;2,3;0,7;2,9;2,2;2,5;0,9;...;2,3;9,5;...;...;3,4;4,5;...;-;...;...;12,0;3,9
"411150 IVAIPORA";1,0;8,0;...;0,8;5,7;3,7;3,1;2,8;2,3;...;...;1,8;4,3;-;4,0;2,9;3,1;2,0;...;2,6;7,0;3,7;...;4,4;2,1;...;-;...;-;2,0;4,7
"411155 IVATE";...;...;...;1,0;20,0;0,8;...;...;1,5;...;...;-;...;...;2,8;3,4;1,5;1,2;...;2,4;4,0;...;...;2,7;0,5;...;-;...;...;...;7,2
"411160 IVATUBA";...;...;...;...;6,6;1,0;7,0;4,0;3,0;...;...;1,0;7,0;-;4,5;1,5;3,3;0,3;2,0;9,0;...;...;...;2,8;12,0;...;...;...;...;...;3,1
"411170 JABOTI";...;...;...;2,0;4,5;...;3,0;2,0;2,2;-;...;1,0;...;-;1,8;2,1;2,3;2,8;...;1,8;6,0;2,0;...;5,0;4,5;...;...;...;...;...;3,0
"411180 JACAREZINHO";2,5;...;...;3,0;8,6;5,0;4,1;3,8;2,5;3,0;3,0;10,3;1,5;-;6,0;3,6;3,9;4,5;-;2,8;13,0;8,0;...;5,1;3,1;...;2,0;-;...;...;5,9
"411190 JAGUAPITA";...;...;...;0,9;5,9;6,2;3,2;4,5;2,4;1,0;6,0;4,3;1,3;-;2,5;2,6;2,6;1,7;1,0;2,6;3,5;12,0;...;2,9;4,4;...;-;...;...;...;4,0
"411200 JAGUARIAIVA";...;-;...;1,3;4,7;3,5;3,3;1,8;2,6;1,0;1,5;1,2;2,3;-;3,5;2,5;1,4;2,5;...;3,1;4,4;...;...;1,6;4,3;2,0;...;...;26,3;29,0;3,4
"411210 JANDAIA DO SUL";...;...;...;1,1;13,6;2,4;4,0;3,6;1,3;4,5;1,0;0,8;0,7;...;5,6;4,0;4,2;2,4;...;2,6;7,6;16,0;...;4,6;1,9;...;-;-;...;...;7,7
"411220 JANIOPOLIS";...;...;...;1,0;4,5;2,8;2,0;4,3;2,0;...;...;-;-;...;5,0;2,5;1,3;2,5;...;2,6;7,0;...;...;3,1;1,8;...;...;...;8,0;3,0;3,2
"411230 JAPIRA";...;...;...;2,0;6,3;...;2,1;3,0;2,5;1,0;...;3,0;...;-;7,4;4,8;2,7;1,6;8,0;2,0;8,0;...;...;2,8;-;...;-;...;...;...;4,7
"411240 JAPURA";...;...;...;1,3;3,3;1,0;1,8;...;1,9;...;...;3,0;20,0;...;4,3;3,3;1,1;1,0;...;2,0;5,0;1,0;...;3,8;3,8;...;-;...;...;...;3,0
"411250 JARDIM ALEGRE";...;...;...;0,5;6,5;2,1;3,6;3,3;3,5;-;...;-;-;4,0;5,4;1,8;3,5;2,4;...;2,8;19,0;1,0;-;9,7;1,8;...;-;...;...;...;5,0
"411260 JARDIM OLINDA";...;...;...;...;7,8;1,0;...;2,0;3,0;...;...;...;1,0;...;8,0;1,7;1,5;3,0;...;...;...;...;...;1,5;2,0;...;...;...;...;...;4,1
"411270 JATAIZINHO";...;...;...;0,7;6,7;3,0;...;4,4;2,7;...;...;...;...;-;4,3;2,5;4,6;3,1;...;2,5;...;...;...;7,4;2,4;...;...;...;...;...;5,7
"411275 JESUITAS";...;...;...;1,0;7,3;2,8;2,7;2,8;2,5;1,0;3,0;...;1,0;-;4,5;2,4;3,6;1,5;...;2,0;8,0;2,0;...;1,3;1,8;...;...;...;...;4,0;5,0
"411280 JOAQUIM TAVORA";4,0;...;...;1,8;5,4;2,4;3,7;3,0;2,4;...;...;-;1,0;-;4,6;3,0;2,4;2,5;...;2,3;...;15,0;...;6,3;8,2;...;-;...;...;...;4,4
"411290 JUNDIAI DO SUL";...;...;...;1,5;11,5;...;3,0;...;2,3;...;...;11,5;...;...;11,8;1,0;2,8;1,3;...;2,7;...;...;...;1,0;2,0;...;...;...;...;...;7,1
"411295 JURANDA";...;...;...;1,0;8,8;2,6;3,5;2,5;3,3;-;...;4,4;7,5;-;2,4;1,7;2,0;1,0;...;2,7;7,0;...;1,0;3,0;0,6;...;...;...;...;...;5,5
"411300 JUSSARA";...;...;...;1,0;6,5;1,5;3,3;...;2,0;...;...;-;-;...;1,8;1,8;2,7;1,0;...;1,6;...;...;...;1,7;1,7;...;...;...;...;...;3,3
"411310 KALORE";...;...;...;2,0;8,6;3,0;9,0;...;6,0;...;...;...;...;...;3,8;2,0;1,4;2,0;...;3,3;...;...;...;1,5;3,0;...;...;...;...;...;6,4
"411320 LAPA";1,5;3,3;1,0;0,8;7,2;3,9;4,8;3,2;2,4;0,6;...;2,4;3,5;1,2;2,4;2,7;1,5;1,0;1,3;2,1;5,8;0,5;0,5;3,0;1,2;...;...;...;...;5,4;4,0
"411325 LARANJAL";...;...;...;1,0;5,9;6,4;1,0;1,7;2,4;...;...;15,0;6,0;...;...;1,3;1,8;1,0;...;3,0;6,0;1,0;...;2,0;...;...;...;...;...;...;4,2
"411330 LARANJEIRAS DO SUL";8,0;-;...;-;3,8;2,5;2,9;2,5;2,6;0,4;...;2,5;6,0;-;3,6;2,1;1,4;0,9;-;2,3;3,8;...;...;6,6;1,4;...;...;...;...;...;3,0
"411340 LEOPOLIS";...;...;...;1,0;4,3;3,0;3,0;3,7;2,0;...;...;13,8;...;-;10,0;2,5;4,1;1,0;...;5,4;15,0;...;...;8,5;2,3;...;...;-;...;...;4,6
"411342 LIDIANOPOLIS";...;...;...;...;6,0;2,5;3,8;8,0;...;-;...;2,5;2,0;...;6,9;1,3;1,8;1,5;...;2,3;4,0;...;...;7,0;...;...;1,0;...;...;2,0;5,0
"411345 LINDOESTE";...;...;...;0,5;4,7;3,0;3,0;1,0;2,7;2,0;...;7,5;0,6;...;5,0;2,8;1,8;1,7;-;2,2;7,5;...;...;1,7;1,5;...;...;...;...;...;3,3
"411350 LOANDA";1,0;...;...;1,1;5,6;1,9;2,1;4,2;...;0,1;...;2,1;2,0;-;6,9;2,4;3,2;1,7;2,0;3,9;14,5;1,0;...;2,7;3,4;...;...;...;...;...;3,8
"411360 LOBATO";...;...;...;1,0;7,4;...;1,5;2,0;4,0;...;...;1,0;-;-;4,0;3,3;2,0;0,3;...;2,8;1,0;...;...;3,1;6,0;...;...;...;...;13,5;4,9
"411370 LONDRINA";2,3;4,7;...;0,9;8,4;4,5;5,1;5,1;3,2;2,6;3,4;7,5;1,2;0,1;3,1;2,9;4,4;2,2;0,9;3,4;8,4;8,9;1,7;4,7;3,9;2,0;0,8;-;3,9;14,6;5,3
"411373 LUIZIANA";...;...;...;1,0;4,5;4,0;2,0;3,3;2,0;1,5;...;1,0;...;5,0;4,2;3,0;2,1;2,0;...;2,4;...;2,0;...;2,7;3,0;...;-;-;...;8,0;3,0
"411375 LUNARDELLI";...;...;1,0;3,0;6,9;1,6;3,8;...;3,0;18,0;1,0;...;...;-;5,9;2,3;3,0;3,4;...;3,0;14,0;...;...;5,8;...;...;-;...;...;...;5,7
"411380 LUPIONOPOLIS";2,0;...;...;1,2;6,9;6,8;4,7;4,6;2,4;...;...;...;0,5;...;2,7;2,6;9,6;2,0;...;4,3;19,0;1,0;...;11,3;1,3;...;...;-;...;...;5,3
"411390 MALLET";...;...;...;0,7;4,0;3,0;2,0;2,0;2,7;2,5;...;0,5;-;...;2,1;1,5;2,3;1,7;...;2,7;...;5,5;...;4,1;1,0;...;...;...;...;...;3,4
"411400 MAMBORE";...;...;1,0;1,1;7,0;4,7;1,7;2,0;2,4;-;...;0,8;7,3;...;3,5;2,7;1,6;1,4;...;2,4;2,0;2,4;...;3,1;0,6;...;0,5;-;7,0;...;3,8
"411410 MANDAGUACU";...;...;...;1,8;8,0;4,4;4,3;3,4;2,5;...;...;...;2,0;-;3,6;2,2;4,4;1,4;...;2,6;...;2,0;...;3,1;3,0;...;0,3;...;-;2,8;4,8
"411420 MANDAGUARI";4,5;2,0;3,0;1,0;5,8;5,3;5,5;3,2;5,9;1,7;2,3;5,0;0,1;0,1;3,9;2,0;2,4;1,4;...;2,6;17,0;2,0;...;4,1;4,4;...;-;-;...;...;3,9
"411430 MANDIRITUBA";2,0;1,4;...;0,8;5,4;2,3;2,5;2,3;2,4;0,4;3,5;4,7;1,7;0,5;4,0;2,3;1,7;0,8;...;2,5;7,3;8,8;1,0;4,3;1,1;...;...;...;9,5;8,1;3,9
"411435 MANFRINOPOLIS";...;...;...;...;5,7;1,0;1,0;...;1,7;-;...;...;...;...;2,0;2,5;1,0;3,0;...;4,0;...;...;-;2,5;-;...;-;...;...;...;2,9
"411440 MANGUEIRINHA";...;...;...;0,8;3,2;3,4;2,3;2,6;1,1;...;...;6,5;0,8;-;2,4;4,6;2,7;8,0;...;2,2;...;1,5;1,0;6,2;1,9;...;...;...;...;...;3,0
"411450 MANOEL RIBAS";...;...;...;0,5;7,7;5,1;4,8;3,8;3,8;...;...;5,0;...;-;5,1;1,9;4,1;1,7;...;2,2;5,0;...;...;11,4;2,3;...;...;...;...;...;5,4
"411460 MARECHAL CANDIDO RONDON";1,0;...;1,0;0,6;7,1;3,6;3,8;4,3;1,5;6,9;3,0;12,3;1,3;...;4,3;2,3;1,7;1,2;3,3;2,2;6,2;9,5;-;3,6;1,6;...;-;...;5,0;9,4;4,0
"411470 MARIA HELENA";1,0;...;...;0,7;15,7;3,0;4,5;...;1,6;2,0;...;14,0;24,5;...;7,3;4,2;2,6;2,0;1,0;2,3;...;...;...;3,6;2,3;...;...;...;...;...;7,0
"411480 MARIALVA";-;1,0;...;1,2;9,3;3,5;5,0;3,4;2,7;...;2,5;3,0;7,0;0,1;3,3;2,7;3,1;1,0;2,0;2,7;7,0;...;...;3,8;3,4;2,0;3,0;...;34,0;10,5;4,7
"411490 MARILANDIA DO SUL";...;...;...;1,3;9,8;3,1;5,0;2,5;1,1;-;...;0,8;1,0;-;7,3;8,1;3,7;1,0;...;2,4;...;...;...;9,2;0,5;...;...;...;3,5;3,0;5,7
"411500 MARILENA";14,0;4,0;...;0,9;6,8;4,0;2,0;4,0;2,0;1,5;3,0;...;1,7;-;4,0;3,3;2,8;2,6;2,0;2,5;5,0;...;...;4,6;3,3;...;-;-;...;...;4,5
"411510 MARILUZ";...;...;...;1,4;9,0;2,2;8,0;8,6;1,6;...;...;7,0;...;-;2,3;3,3;2,4;2,5;...;2,0;...;7,3;...;5,6;4,5;...;...;...;...;...;5,1
"411520 MARINGA";5,7;4,0;6,3;1,1;9,0;3,4;4,7;3,2;2,9;0,9;2,6;4,6;2,4;0,3;3,4;2,1;3,3;1,4;2,5;2,7;7,0;4,9;...;3,8;3,2;1,0;0,5;-;6,3;3,3;4,9
"411530 MARIOPOLIS";...;...;...;-;4,8;4,3;3,0;1,0;1,0;1,0;...;12,0;10,0;-;8,5;4,3;0,8;0,7;-;1,5;7,0;...;...;0,7;1,0;...;-;...;7,0;...;3,4
"411535 MARIPA";...;...;...;...;7,9;5,2;...;1,0;2,3;0,8;...;-;5,5;-;3,8;1,9;1,4;1,4;...;2,8;...;...;...;3,8;0,4;...;-;-;...;...;3,6
"411540 MARMELEIRO";2,0;...;...;0,5;9,2;3,5;4,4;3,3;1,9;-;...;...;0,8;-;2,0;2,1;2,0;1,9;0,5;3,7;7,0;3,0;-;3,8;1,1;...;...;...;...;5,0;4,6
"411545 MARQUINHO";...;...;...;...;3,1;2,0;8,7;3,0;2,2;-;...;0,5;...;0,7;5,0;2,0;2,0;0,7;...;2,1;...;...;...;1,0;-;...;...;...;...;...;2,7
"411550 MARUMBI";...;...;2,0;1,0;18,0;2,0;11,4;3,0;2,0;1,0;...;2,0;...;...;8,2;6,3;5,0;4,5;...;2,9;...;...;...;4,0;1,0;...;...;...;...;...;10,4
"411560 MATELANDIA";1,0;...;...;1,3;4,0;1,2;2,4;3,1;2,1;0,8;...;1,0;14,5;-;2,0;1,4;2,4;1,6;-;2,2;3,0;1,0;...;4,3;0,5;...;...;...;13,0;...;2,7
"411570 MATINHOS";2,0;10,5;1,0;1,3;7,5;2,6;3,8;3,4;2,2;1,8;...;5,3;6,4;-;3,0;1,9;2,4;2,1;1,0;2,2;5,6;1,0;...;3,5;4,5;...;-;...;...;...;4,4
"411573 MATO RICO";...;...;...;2,0;12,3;...;1,0;...;1,0;...;...;...;0,5;-;2,0;2,0;2,9;1,7;...;2,2;6,5;...;...;5,0;...;...;...;...;...;...;5,8
"411575 MAUA DA SERRA";...;...;...;0,9;10,1;3,9;2,7;...;1,5;0,5;...;...;1,5;-;6,5;3,7;3,9;2,3;...;2,2;...;0,5;...;3,5;0,8;...;...;...;...;...;5,8
"411580 MEDIANEIRA";1,0;...;...;1,1;6,7;4,4;2,1;4,4;1,5;0,8;2,5;5,1;2,1;0,5;3,7;3,2;1,6;1,1;1,0;2,1;8,0;1,7;...;2,8;0,9;...;0,4;...;1,0;2,0;3,2
"411585 MERCEDES";1,0;...;...;...;8,8;3,4;7,0;1,5;2,0;-;...;2,0;...;-;5,3;1,9;2,4;0,5;...;3,0;...;...;...;2,9;1,2;...;-;-;...;...;3,8
"411590 MIRADOR";...;...;...;0,8;5,3;17,0;2,7;4,0;2,0;...;...;10,0;1,0;...;11,0;1,0;6,0;...;2,0;2,3;...;...;...;7,5;...;...;...;...;...;...;4,6
"411600 MIRASELVA";...;...;...;1,7;5,6;2,0;3,7;...;2,3;2,0;...;...;...;...;1,5;2,3;9,0;1,5;...;3,6;...;...;...;4,0;...;...;2,0;...;10,0;...;3,7
"411605 MISSAL";...;...;...;0,7;2,4;5,4;2,2;2,0;1,4;-;...;2,0;2,0;1,0;1,9;2,5;0,9;-;2,0;1,3;...;...;...;3,4;0,9;...;-;...;...;...;2,3
"411610 MOREIRA SALES";...;-;...;1,6;9,3;2,8;4,0;2,5;2,5;0,4;...;-;...;-;7,5;1,5;3,8;2,4;1,3;3,0;2,0;...;...;4,2;0,4;...;...;-;8,0;10,0;5,3
"411620 MORRETES";...;1,2;1,0;12,0;7,8;3,5;2,3;5,0;2,2;-;...;0,3;1,0;-;5,7;1,9;3,0;0,9;...;1,9;5,2;7,5;...;6,1;1,4;...;-;...;17,0;2,5;4,9
"411630 MUNHOZ DE MELO";...;...;...;0,9;4,6;2,9;...;2,0;2,0;...;...;...;1,0;-;4,4;2,6;1,4;0,3;...;2,2;8,3;2,0;...;5,6;4,5;...;...;...;9,5;6,0;3,5
